"id","name","title","gender","birth_date","death_date","family_self","family_parents","dist_to_I1208","dist_to_I1128","dist_to_I610","dist_to_I3012","dist_to_I3023","dist_to_I3034","dist_to_I452","dist_to_I444","dist_to_I603","dist_to_I52","min_offset_to_royal","min_dist_to_royal"
"I2766","Hans-Jorg  (Baenkler)",,"M",1939,,"F1306","",13,9,7,15,9,18,8,9,7,8,5.5,7
"I2767","Bettina ",,"F",1974,,"","F1296",12,8,6,14,8,17,7,8,6,7,5.5,6
"I2768","Bjorn ",,"M",1975,,"","F1296",12,8,6,14,8,17,7,8,6,7,5.5,6
"I2769","Catherina ",,"F",1977,,"","F1296",12,8,6,14,8,17,7,8,6,7,5.5,6
"I2770","Oscar ","Count of Wisborg","M",1859,1953,"F1307","F156",12,5,5,13,5,16,4,9,5,8,6,4
"I2771","Eugene ","Duke of Narke","M",1865,1947,"","F156",12,5,5,13,5,16,4,9,5,8,6,4
"I2772","Ebba of Fulkila (Munck)",,"F",1858,1946,"F1307","F1308",13,6,6,14,6,17,5,10,6,9,6,5
"I2773","Maria Bernadotte","Countess","F",1889,1974,"","F1307",13,6,6,14,6,17,5,10,6,9,6,5
"I2774","Carl Bernadotte","Count of Wisborg","M",1890,1977,"F1309 - F1320","F1307",13,6,6,14,6,17,5,10,6,9,6,5
"I2775","Sophia Bernadotte of Wisborg","Countess","F",1892,1936,"F1322","F1307",13,6,6,14,6,17,5,10,6,9,6,5
"I2776","Elsa Bernadotte of Wisborg","Countess","F",1893,,"F1323","F1307",13,6,6,14,6,17,5,10,6,9,6,5
"I2777","Folke Bernadotte","Count of Wisborg","M",1895,1948,"F1324","F1307",13,6,6,14,6,17,5,10,6,9,6,5
"I2778","Charles of Fulkila (Munck)",,"M",1833,,"F1308","",14,7,7,15,7,18,6,11,7,10,6,6
"I2779","Marianne of Leufsta (de Geer)","Baroness","F",1893,,"F1309","",14,7,7,15,7,18,6,11,7,10,6,6
"I2780","Dagmar ",,"F",1916,,"F1310","F1309",14,7,7,15,7,18,6,11,7,10,6,6
"I2781","Oscar ",,"M",1921,,"F1315 - F1317","F1309",14,7,7,15,7,18,6,11,7,10,6,6
"I2782","Catharina ",,"F",1926,,"F1319","F1309",14,7,7,15,7,18,6,11,7,10,6,6
"I2783","Nils Magnus (von Arbin)",,"M",1910,,"F1310","",15,8,8,16,8,19,7,12,8,11,6,7
"I2784","Marianne  (von Arbin)",,"F",1937,,"F1311","F1310",15,8,8,16,8,19,7,12,8,11,6,7
"I2785","Louise  (von Arbin)",,"F",1940,,"F1312","F1310",15,8,8,16,8,19,7,12,8,11,6,7
"I2786","Catherine  (von Arbin)",,"F",1946,,"F1313","F1310",15,8,8,16,8,19,7,12,8,11,6,7
"I2787","Jeanette  (von Arbin)",,"F",1951,,"F1314","F1310",15,8,8,16,8,19,7,12,8,11,6,7
"I2788","Madeleine  (von Arbin)",,"F",1955,,"","F1310",15,8,8,16,8,19,7,12,8,11,6,7
"I2789","Miles  (Flach)","Capt.","M",1934,,"F1311","",16,9,9,17,9,20,8,13,9,12,6,8
"I2790","Camilla  (Flach)",,"F",1960,,"","F1311",16,9,9,17,9,20,8,13,9,12,6,8
"I2791","Dick  (Bergstrom)",,"M",1936,,"F1312","",16,9,9,17,9,20,8,13,9,12,6,8
"I2792","Therese  (Bergstrom)",,"F",1963,,"","F1312",16,9,9,17,9,20,8,13,9,12,6,8
"I2793","Michael  (Bergstrom)",,"M",1965,,"","F1312",16,9,9,17,9,20,8,13,9,12,6,8
"I2794","Johan  (Ryding)",,"M",1943,,"F1313","",16,9,9,17,9,20,8,13,9,12,6,8
"I2795","Gustaf  (Ryding)",,"M",1971,,"","F1313",16,9,9,17,9,20,8,13,9,12,6,8
"I2796","Charlotte  (Ryding)",,"F",1974,,"","F1313",16,9,9,17,9,20,8,13,9,12,6,8
"I2797","Esben  (Coljach)",,"M",1947,,"F1314","",16,9,9,17,9,20,8,13,9,12,6,8
"I2798","Ebba  (Gyllenkrok)",,"F",1918,,"F1315","",15,8,8,16,8,19,7,12,8,11,6,7
"I2799","Ebba ",,"F",1945,,"F1316","F1315",15,8,8,16,8,19,7,12,8,11,6,7
"I2800","Pontus  (Reutersward)",,"M",1943,,"F1316","",16,9,9,17,9,20,8,13,9,12,6,8
"I2801","Gustaf  (Reutersward)",,"M",1971,,"","F1316",16,9,9,17,9,20,8,13,9,12,6,8
"I2802","Anna  (Reutersward)",,"F",1973,,"","F1316",16,9,9,17,9,20,8,13,9,12,6,8
"I2803","Gertrude  (Ollen)",,"F",1916,,"F1317","",15,8,8,16,8,19,7,12,8,11,6,7
"I2804","Christina ",,"F",1951,,"F1318","F1317",15,8,8,16,8,19,7,12,8,11,6,7
"I2805","Peter  (Langenskiold)","Baron","M",1950,,"F1318","",16,9,9,17,9,20,8,13,9,12,6,8
"I2806","Birgitta ",,"F",1953,,"","F1317",15,8,8,16,8,19,7,12,8,11,6,7
"I2807","Carl ",,"M",1955,,"","F1317",15,8,8,16,8,19,7,12,8,11,6,7
"I2808","Tore  (Nilert)",,"M",1915,,"F1319","",15,8,8,16,8,19,7,12,8,11,6,7
"I2809","Jan  (Nilert)",,"M",1950,,"","F1319",15,8,8,16,8,19,7,12,8,11,6,7
"I2810","Charlotte  (Nilert)",,"F",1952,,"","F1319",15,8,8,16,8,19,7,12,8,11,6,7
"I2811","Anne Marie (Nilert)",,"F",1954,,"","F1319",15,8,8,16,8,19,7,12,8,11,6,7
"I2812","Gerty  (Borjesson)",,"F",1910,,"F1320","",14,7,7,15,7,18,6,11,7,10,6,6
"I2813","Claes ",,"M",1942,,"F1321","F1320",14,7,7,15,7,18,6,11,7,10,6,6
"I2814","Birgitta  (Magnusson)",,"F",1943,,"F1321","",15,8,8,16,8,19,7,12,8,11,6,7
"I2815","Carl Johann",,"M",1970,,"","F1321",15,8,8,16,8,19,7,12,8,11,6,7
"I2816","Louise ",,"F",1973,,"","F1321",15,8,8,16,8,19,7,12,8,11,6,7
"I2817","Carl Marten (Fleetwood)","Baron","M",1885,1966,"F1322","",14,7,7,15,7,18,6,11,7,10,6,6
"I2818","Hugo  (Cedergren)",,"M",1891,1971,"F1323","",14,7,7,15,7,18,6,11,7,10,6,6
"I2819","Estelle  (Manville)",,"F",1904,,"F1324","",14,7,7,15,7,18,6,11,7,10,6,6
"I2820","Gustaf ",,"M",1930,1966,"","F1324",14,7,7,15,7,18,6,11,7,10,6,6
"I2821","Folke ",,"M",1931,,"F1325","F1324",14,7,7,15,7,18,6,11,7,10,6,6
"I2822","Fredrik Oscar",,"M",1934,1934,"","F1324",14,7,7,15,7,18,6,11,7,10,6,6
"I2823","Bertil ",,"M",1925,,"","F1324",14,7,7,15,7,18,6,11,7,10,6,6
"I2824","Christine  (Glahns)",,"F",1932,,"F1325","",15,8,8,16,8,19,7,12,8,11,6,7
"I2825","Anna ",,"F",1956,,"","F1325",15,8,8,16,8,19,7,12,8,11,6,7
"I2826","Folke ",,"M",1958,,"","F1325",15,8,8,16,8,19,7,12,8,11,6,7
"I2827","Maria ",,"F",1962,,"","F1325",15,8,8,16,8,19,7,12,8,11,6,7
"I2828","Gunnar ",,"M",1963,,"","F1325",15,8,8,16,8,19,7,12,8,11,6,7
"I2829","Margaretha ",,"F",1899,1977,"F1326","F215",11,4,5,12,4,15,3,8,6,7,6,3
"I2830","Axel of Denmark",,"M",1899,,"F1326","",12,5,6,13,5,16,4,9,7,8,6,4
"I2831","Elsa  (von Rosen)","Countess","F",1904,,"F1327","",12,5,6,13,5,16,4,9,7,8,6,4
"I2832","Madeline Bernadotte","Countess","F",1938,,"F1328","F1327",12,5,6,13,5,16,4,9,7,8,6,4
"I2833","Charles de Schooten (Ullens)","Count","M",1927,,"F1328","",13,6,7,14,6,17,5,10,8,9,6,5
"I2834","Marie Christine (Ullens)",,"F",1964,,"","F1328",13,6,7,14,6,17,5,10,8,9,6,5
"I2835","Jean Charles (Ullens)",,"M",1965,,"","F1328",13,6,7,14,6,17,5,10,8,9,6,5
"I2836","Astrid  (Ullens)",,"F",1970,,"","F1328",13,6,7,14,6,17,5,10,8,9,6,5
"I2837","Sophie  (Ullens)",,"F",1972,,"","F1328",13,6,7,14,6,17,5,10,8,9,6,5
"I2838","Ann  (Larsson)",,"F",1921,,"F1329","",12,5,6,13,5,16,4,9,7,8,6,4
"I2839","Mary ",,"F",1882,1962,"F1276","F1330",11,8,7,13,8,16,7,6,9,5,5,5
"I2840","Roland  (Bonaparte)","Prince","M",1857,,"F1330","",12,9,8,14,9,17,8,7,10,6,5,6
"I2841","Irene  (Ovchinnikov)",,"F",1904,,"F1331","",12,9,8,14,9,17,8,7,10,6,5,6
"I2842","Eugenia  (Oldenburg)",,"F",1910,,"F1332 - F1333","F1276",11,8,7,13,8,16,7,6,9,5,5,5
"I2843","Dominic  (Radziwill)","Prince","M",1911,1976,"F1332","",12,9,8,14,9,17,8,7,10,6,5,6
"I2844","Raymond of Castel","Duke","M",1907,,"F1333","",12,9,8,14,9,17,8,7,10,6,5,6
"I2845","Anastasia  (Stewart)",,"F",1883,1923,"F1334","",11,8,7,13,8,16,7,6,9,5,5,5
"I2846","Francis of Guise",,"F",1902,1953,"F1335","",11,8,7,13,8,16,7,6,9,5,5,5
"I2847","Perikles Joannides",,"M",1881,1965,"F1336","",11,8,7,13,8,16,7,6,9,5,5,5
"I2848","Michael  (Oldenburg)",,"M",1939,,"F1337","F1334",11,8,7,13,8,16,7,6,9,5,5,5
"I2849","Marina  (Karella)",,"F",1940,,"F1337","",12,9,8,14,9,17,8,7,10,6,5,6
"I2850","Louise ",,"F",1726,1756,"F1338","F631",13,10,9,16,10,17,9,10,12,9,5,9
"I2851","Ernest Frederick III of Saxe-","Duke","M",1727,1780,"F1338","",14,11,10,17,11,18,10,11,13,10,5,10
"I2852","Gustaf III ","King of Sweden","M",1746,1792,"F1339","",12,10,9,15,10,16,9,10,11,9,5,9
"I2853","William I of Hesse-Cassel","Elector","M",1743,1821,"F1340","",12,10,9,15,10,16,9,10,11,9,5,9
"I2854","Charles ",,"M",1680,1729,"","F634",15,12,11,18,12,19,11,12,14,11,5,11
"I2855","William ",,"M",1687,1705,"","F634",15,12,11,18,12,19,11,12,14,11,5,11
"I2856","Anne Sophia",,"F",1647,1717,"","F637",16,13,12,19,13,20,12,13,15,12,5,12
"I2857","Frederica ",,"F",1649,1704,"","F637",16,13,12,19,13,20,12,13,15,12,5,12
"I2858","Ulrica ",,"F",1656,1693,"F1341","F637",16,13,12,19,13,20,12,13,15,12,5,12
"I2859","Charles XI ","King of Sweden","M",1655,1697,"F1341","",17,14,13,20,14,21,13,14,16,13,5,13
"I2860","Ulrich ",,"M",1578,1624,"","F268",15,15,14,17,15,19,14,15,14,13,5,13
"I2861","Augusta ",,"F",1580,1639,"","F268",15,15,14,17,15,19,14,15,14,13,5,13
"I2862","Hedwig ",,"F",1581,1641,"","F268",15,15,14,17,15,19,14,15,14,13,5,13
"I2863","Christopher III ","King of Denmark","M",1416,1448,"F1342","",18,18,17,20,18,22,17,18,17,16,5,16
"I2864","Christina ",,"F",1461,1521,"F1343","",19,19,18,21,19,23,18,19,18,17,5,17
"I2865","Anne  (de la Tour)",,"F",1512,,"F1344","",20,20,19,22,20,24,19,20,19,18,5,18
"I2866","Alexander ","Bishop of Moray","M",1534,,"","F553",20,20,19,22,20,24,19,20,19,18,5,18
"I2867","James ","Duke of Ross","M",1476,1503,"","F460",18,18,17,20,18,22,17,18,17,16,5,16
"I2868","John ","Earl of Mar","M",1479,1503,"","F460",18,18,17,20,18,22,17,18,17,16,5,16
"I2869","Edward ","Earl of Carrick","M",1258,1318,"","F740",25,25,24,27,25,29,24,25,24,23,5,23
"I2870","Thomas ",,"M",1247,1307,"","F740",25,25,24,27,25,29,24,25,24,23,5,23
"I2871","Alexander ",,"M",1247,1307,"","F740",25,25,24,27,25,29,24,25,24,23,5,23
"I2872","Nigel ",,"M",1246,1306,"","F740",25,25,24,27,25,29,24,25,24,23,5,23
"I2873","Isabel ",,"F",1358,,"","F740",25,25,24,27,25,29,24,25,24,23,5,23
"I2874","Mary Christina of Sicily",,"F",1806,1878,"F454","",14,14,10,16,14,20,10,6,10,10,8,6
"I2875","Antonia of Sicily",,"F",1784,1806,"F1345","",15,15,11,17,15,21,11,7,11,11,8,7
"I2876","Isabella of Portugal",,"F",1797,1818,"F1346","",15,15,11,17,15,21,11,7,11,11,8,7
"I2877","Mary Josepha",,"F",1803,1829,"F1347","",15,15,11,17,15,21,11,7,11,11,8,7
"I2878","Charles IV ",,"M",1748,1819,"F1348","F1349",15,15,11,17,15,21,11,7,11,11,8,7
"I2879","Maria Louisa of Parma",,"F",1751,1819,"F1348","",15,15,11,17,15,21,11,7,11,11,8,7
"I2880","Charles III ","King of Spain","M",1716,1788,"F1349","F1142",16,15,12,18,15,22,12,8,12,12,8,8
"I2881","Mary Amalia",,"F",1724,1760,"F1349","",16,16,12,18,16,22,12,8,12,12,8,8
"I2882","Mary Anne of Bavaria",,"F",1660,1690,"F1143","",18,13,14,19,13,22,14,10,14,14,8,10
"I2883","Mary Louise",,"F",1688,1714,"F1350","",18,15,14,20,15,24,14,10,14,14,8,10
"I2884","Charles ","Duke of Styria","M",1540,1590,"F1351","",19,14,17,20,14,23,16,14,17,17,4.33333333333333,14
"I2885","Philip I the Handsome","King of Castile","M",1478,1506,"F1352","",19,16,18,21,16,23,18,16,18,17,4.33333333333333,16
"I2886","Germaine of Narbonne",,"F",1476,1536,"F1353","",21,18,20,23,18,25,20,18,20,19,4.33333333333333,18
"I2887","Isabella ",,"F",1470,1498,"F1354 - F1355","F320",21,18,20,23,18,25,20,18,20,19,4.33333333333333,18
"I2888","Mary ",,"F",1482,1517,"","F320",21,18,20,23,18,25,20,18,20,19,4.33333333333333,18
"I2889","John ",,"M",1478,1497,"F1356","F320",21,18,20,23,18,25,20,18,20,19,4.33333333333333,18
"I2890","Alphonso of Portugal",,"M",1475,1491,"F1354","",22,19,21,24,19,26,21,19,21,20,4.33333333333333,19
"I2891","Emanuel ","King of Portugal","M",1469,1521,"F1358","",19,18,18,21,18,23,18,18,18,17,5,17
"I2892","Margaret ",,"F",1480,1530,"F1356 - F1357","",22,19,21,24,19,26,21,19,21,20,4.33333333333333,19
"I2893","Philibert II ","Duke of Savoy","M",1444,1504,"F1357","",23,20,22,25,20,27,22,20,22,21,4.33333333333333,20
"I2894","Eleanor ",,"F",1498,1558,"F1358 - F1359","F1352",18,17,17,20,17,22,17,17,17,16,5,16
"I2895","Henry XXIV Reuss-Ebersdorf","Count","M",1724,1779,"F1228","",11,7,7,13,7,16,7,8,7,7,4.5,7
"I2896","Caroline Erbach-Schonberg","Countess","F",1727,1795,"F1228","",11,7,7,13,7,16,7,8,7,7,4.5,7
"I2897","Ernest Frederick of Saxe-Coburg","Duke","M",1724,1800,"F1360","",11,7,7,13,7,16,7,8,7,7,4.5,7
"I2898","Sophia Antonia of Brunswick","Princess","F",1724,1802,"F1360","",11,7,7,13,7,16,7,8,7,7,4.5,7
"I2899","Michael of Portugal","Prince","M",1832,,"F1361","",12,5,9,9,5,12,7,12,10,11,2.5,5
"I2900","Emanuel of Orleans","Duke of Vendome","M",1872,1931,"F1362","",14,6,10,12,6,15,8,11,10,10,2.5,6
"I2901","Louise ",,"F",1858,1924,"F1366","F1154",13,7,9,13,7,16,9,10,9,9,2.5,7
"I2902","Stephanie ",,"F",1864,1945,"F1364 - F1365","F1154",13,7,9,13,7,16,9,10,9,9,2.5,7
"I2903","Clementine ",,"F",1872,1955,"F1363","F1154",13,7,9,13,7,16,9,10,9,9,2.5,7
"I2904","Victor ","Prince Napoleon","M",1862,1926,"F1363","",14,8,10,14,8,17,10,11,10,10,2.5,8
"I2905","Rudolph of Austria","Crown Prince","M",1858,1889,"F1364","",14,8,10,14,8,17,10,11,10,10,2.5,8
"I2906","Elemer ","Prince Lonyai","M",1863,1946,"F1365","",14,8,10,14,8,17,10,11,10,10,2.5,8
"I2907","Philip of Saxe-Coburg","Prince","M",1844,1921,"F1366","",14,8,10,14,8,17,10,11,10,10,2.5,8
"I2908","Sophia ",,"F",1760,1776,"F1367","",11,7,7,13,7,16,7,8,7,7,4.5,7
"I2909","Alexandrine of Baden",,"F",1820,1904,"F1369","",11,9,7,15,9,18,7,8,7,7,5.5,7
"I2910","Antoinette (Antonia) (Kohary)",,"F",1797,1862,"F1370","",12,8,8,14,8,17,8,9,8,8,4.5,8
"I2911","Louis I of Hesse-Darmst.","Landgrave","M",1753,1830,"F1371","",11,10,7,10,10,14,9,7,7,6,5,6
"I2912","Louise of Hesse-Darmst.",,"F",1761,1829,"F1371","",11,10,7,10,10,14,9,7,7,6,5,6
"I2913","Marie Christine",,"F",1603,1663,"","F271",17,14,16,19,14,21,16,14,16,15,4.33333333333333,14
"I2914","Marie de Bourbon",,"F",1608,,"F1372","",18,15,17,20,15,22,17,15,17,16,4.33333333333333,15
"I2915","Ann Marie Louise","Duchess","F",1627,1693,"","F1372",18,15,17,20,15,22,17,15,17,16,4.33333333333333,15
"I2916","Elizabeth Charlotte of Bavaria",,"F",1652,1722,"F1373","",17,11,14,17,11,20,13,14,14,14,2.5,11
"I2917","Elizabeth Charlotte",,"F",1676,,"F1374","F1373",17,12,15,18,12,21,14,14,15,15,2.5,12
"I2918","Leopold Joseph de Lorraine","Duke","M",1676,,"F1374","",18,13,16,19,13,22,15,15,16,16,2.5,13
"I2919","Francoise Marie de Blois","Mademoiselle","F",1677,1749,"F1191","",17,10,13,16,10,19,12,13,13,13,2.5,10
"I2920","Marie Adelaide of Savoy",,"F",1685,1712,"F344","",20,15,16,21,15,24,16,12,16,16,8,12
"I2921","Marie Louise of Orleans",,"F",1695,1715,"F1375","F1191",18,11,14,17,11,20,13,12,14,14,2.5,11
"I2922","Ivan of Shestov",,"M",1546,,"F1376","",13,17,16,18,17,21,16,14,16,13,7,13
"I2923","Ivan  (Rayevski)",,"M",1556,,"F1377","",13,17,16,18,17,21,16,14,16,13,7,13
"I2924","Constantine  (Volkonski)",,"M",1565,,"F1378","",13,17,16,18,17,21,16,14,16,13,7,13
"I2925","Zenaida  (Rashevska)",,"F",1898,1963,"F1379","",11,11,10,13,11,16,10,9,10,8,5,8
"I2926","Felix Krzesinski",,"M",1847,,"F1380","",12,12,11,14,12,17,11,10,11,9,5,9
"I2927","Valerian  (Karnovich)",,"M",1841,,"F1382","",11,10,8,13,10,16,9,8,8,7,5,7
"I2928","John  (Emery)",,"M",1879,,"F1383","",12,10,9,14,10,17,9,8,9,7,5,7
"I2929","Susan  (Deptford)",,"F",1931,,"F1384","",15,12,10,17,12,20,10,10,10,4,5,4
"I2930","Andrew  (Ferguson)",,"M",1978,,"","F1384",15,12,10,17,12,20,10,10,10,4,5,4
"I2931","Alice  (Ferguson)",,"F",1980,,"","F1384",15,12,10,17,12,20,10,10,10,4,5,4
"I2932","Elizabeth (Eliza) (Ferguson)",,"F",1985,,"","F1384",15,12,10,17,12,20,10,10,10,4,5,4
"I2933","Mervyn Powerscourt (Wingfield)","Viscount","M",1880,1947,"F1385","F1386",16,13,11,18,13,21,11,11,11,5,5,5
"I2934","Mervyn  (Wingfield)",,"M",1836,1904,"F1386","",17,14,12,19,14,22,12,12,12,6,5,6
"I2935","Julia  (Coke)","Lady","F",1844,1931,"F1386","F1399",17,14,12,19,14,22,12,12,12,6,5,6
"I2936","Henry Fitzherbert (Wright)",,"M",1870,1947,"F1387","",16,13,11,18,13,21,11,11,11,5,5,5
"I2937","Muriel  (Fletcher)",,"F",1873,1955,"F1387","F1388",16,13,11,18,13,21,11,11,11,5,5,5
"I2938","Henry  (Fletcher)","Col.","M",1833,1879,"F1388","",17,14,12,19,14,22,12,12,12,6,5,6
"I2939","Harriet  (Marsham)","Lady","F",1838,1886,"F1388","F1389",17,14,12,19,14,22,12,12,12,6,5,6
"I2940","Charles  (Marsham)","Earl of Romney","M",1808,1874,"F1389","",18,15,13,20,15,23,13,13,13,7,5,7
"I2941","Margaret -Scott (Montagu-Douglas-)","Lady","F",1811,1836,"F1389","F1390",18,15,13,20,15,23,13,13,13,7,5,7
"I2942","Charles of Buccleuch (Montagu-Douglas)","Duke","M",1772,1819,"F1390","F1396",19,16,14,21,16,24,14,14,14,8,5,8
"I2943","Walter -Scott of Buccleuc (Montagu-Douglas-)","Duke","M",1806,1884,"F1391","F1390",18,15,13,20,15,23,13,13,13,7,5,7
"I2944","William -Scott of Buccleuc (Montagu-Douglas-)","Duke","M",1831,1914,"F1392","F1391",17,14,12,19,14,22,12,12,12,6,5,6
"I2945","Louisa  (Hamilton)","Lady","F",1836,1912,"F1392","",17,14,12,19,14,22,12,12,12,6,5,6
"I2946","Herbert -Scott (Montagu-Douglas-)","Lord","M",1872,1944,"F1393","F1392",16,13,11,18,13,21,11,11,11,5,5,5
"I2947","Margaret  (Brand)","Hon.","F",1873,1948,"F304","F1394",16,13,11,18,13,21,11,11,11,5,5,5
"I2948","Henry  (Brand)","Viscount Hampden","M",1941,1906,"F1394","F1395",17,14,12,19,14,22,12,12,12,6,5,6
"I2949","Henry  (Brand)","Viscount Hampden","M",1814,1892,"F1395","",18,15,13,20,15,23,13,13,13,7,5,7
"I2950","Henry of Buccleuch (Scott)","Duke","M",1772,1819,"F1396","F1397",20,17,15,22,17,25,15,15,15,9,5,9
"I2951","Francis  (Scott)","Earl of Dalkeith","M",1721,1750,"F1397","F1398",21,18,16,23,18,26,16,16,16,10,5,10
"I2952","Francis of Buccleuch (Scott)","Duke","M",1695,1751,"F1398","",22,19,17,24,19,27,17,17,17,11,5,11
"I2953","Thomas of Leicester (Coke)","Earl","M",1822,1902,"F1399","F1400",18,15,13,20,15,23,13,13,13,7,5,7
"I2954","Thomas of Leicester (Coke)","Earl","M",1754,1842,"F1400","",19,16,14,21,16,24,14,14,14,8,5,8
"I2955","Anne  (Keppel)","Lady","F",1803,1844,"F1400","F1401",19,16,14,21,16,24,14,14,14,8,5,8
"I2956","William of Albemarle (Keppel)","Earl","M",1724,1772,"F1401","",20,17,15,22,17,25,15,15,15,9,5,9
"I2957","Richard ",,"M",1060,1120,"","F506",29,29,28,31,29,33,28,29,28,27,5,27
"I2958","Eugenie Victoria Helen (Windsor)","Princess","F",1990,,"","F53",13,10,8,15,10,18,8,8,8,2,5,2
"I2959","Ayesha  (Makim)",,"F",1986,,"","F312",16,13,11,18,13,21,11,11,11,5,5,5
"I2960","Paul  (Mowatt)",,"M",1962,,"F1402","",14,11,10,16,11,19,8,9,10,6,5,6
"I2961","  (Mowatt)",,"F",1990,,"","F1402",14,11,10,16,11,19,8,9,10,6,5,6
"I2962","Victoria  (Lockwood)",,"F",1964,,"F1403","",16,13,11,18,13,21,11,11,11,5,5,5
"I2963","Kitty ",,"F",1991,,"","F1403",16,13,11,18,13,21,11,11,11,5,5,5
"I2964","Olga ","Princess","F",1902,,"F1404","F76",11,8,7,13,8,16,7,6,9,5,5,5
"I2965","Paul of Yugoslavia","Prince","M",1902,,"F1404","",12,9,8,14,9,17,8,7,10,6,5,6
"I2966","Son ",,"M",1927,,"","F1404",12,9,8,14,9,17,8,7,10,6,5,6
"I2967","Elizabeth ",,"F",1902,,"","F76",11,8,7,13,8,16,7,6,9,5,5,5
"I2968","Peter  (Phillips)","Major","M",1923,,"F1405","",14,11,9,16,11,19,9,9,9,3,5,3
"I2969","Sylvana  (Tomaselli)",,"F",1957,,"F1407 - F1406","F1408",14,11,10,16,11,19,8,9,10,6,5,6
"I2970","John Paul (Jones)",,"M",1957,,"F1407","",15,12,11,17,12,20,9,10,11,7,5,7
"I2971","Max  (Tomaselli)",,"M",1932,,"F1408","",15,12,11,17,12,20,9,10,11,7,5,7
"I2972","Josiane  (Derners)","Madame","F",1932,,"F1408","",15,12,11,17,12,20,9,10,11,7,5,7
"I2973","Antoinette ",,"F",1778,,"","F1147",11,7,7,13,7,16,7,8,7,7,4.5,7
"I2974","Sophie ",,"F",1778,,"","F1147",11,7,7,13,7,16,7,8,7,7,4.5,7
"I2975","Julie ",,"F",1778,,"","F1147",11,7,7,13,7,16,7,8,7,7,4.5,7
"I2976","Emich Karl of Leiningen","Prince","M",1762,1814,"F1409","",10,8,6,13,8,17,6,7,6,6,5.5,6
"I2977","Lucy  (Lindsay-Hogg)",,"F",1930,,"F1410","",14,11,10,17,11,20,8,11,10,4,5,4
"I2978","Frances  (Armstrong-Jones)","Lady","F",1979,,"","F1410",14,11,10,17,11,20,8,11,10,4,5,4
"I2979","Julia  (Rawlinson)",,"F",1964,,"F1411","",14,11,10,16,11,19,8,9,10,6,5,6
"I2980","Athol  (Schmith)",,"M",1923,,"F1412","",14,11,10,17,11,20,8,11,10,6,5,6
"I2981","  (Schmith)",,"M",1943,,"","F1412",14,11,10,17,11,20,8,11,10,6,5,6
"I2982","Erwin  (Stein)",,"M",1901,,"F1413","",14,11,10,17,11,20,8,11,10,6,5,6
"I2983","Sophie ",,"F",1901,,"F1413","",14,11,10,17,11,20,8,11,10,6,5,6
"I2984","Alexander (Sachie) (McCorquodale)",,"M",1898,,"F299","",16,13,11,18,13,21,11,11,11,5,5,5
"I2985","Gerald  (Legge)","Earl Dartmouth","M",1929,,"F1414","F1417",16,13,11,18,13,21,11,11,11,5,5,5
"I2986","Hugh  (McCorquodale)",,"M",1900,,"F1415","F1416",17,14,12,19,14,22,12,12,12,6,5,6
"I2987","Harold  (McCorquodale)",,"M",1875,,"F1416","",18,15,13,20,15,23,13,13,13,7,5,7
"I2988","Gracie ",,"F",1875,,"F1416","",18,15,13,20,15,23,13,13,13,7,5,7
"I2989","Ian  (McCorquodale)",,"M",1937,,"","F1415",17,14,12,19,14,22,12,12,12,6,5,6
"I2990","  (Legge)",,,1954,,"","F1414",16,13,11,18,13,21,11,11,11,5,5,5
"I2991","  (Legge)",,,1954,,"","F1414",16,13,11,18,13,21,11,11,11,5,5,5
"I2992","  (Legge)",,,1954,,"","F1414",16,13,11,18,13,21,11,11,11,5,5,5
"I2993","  (Legge)",,,1954,,"","F1414",16,13,11,18,13,21,11,11,11,5,5,5
"I2994","Humphrey  (Legge)","Hon.","M",1904,,"F1417","",17,14,12,19,14,22,12,12,12,6,5,6
"I2995","Bertram (Bertie) (Cartland)","Major","M",1857,1917,"F1418","F1422",17,14,12,19,14,22,12,12,12,6,5,6
"I2996","Mary Hamilton (Polly (Scobell)",,"F",1877,,"F1418","F1419",17,14,12,19,14,22,12,12,12,6,5,6
"I2997","Ronald  (Cartland)",,"M",1907,1940,"","F1418",18,15,13,20,15,23,13,13,13,7,5,7
"I2998","Anthony (Tony) (Cartland)",,"M",1912,1940,"","F1418",18,15,13,20,15,23,13,13,13,7,5,7
"I2999","Edith  (Palairet)",,"F",1853,,"F1419","F1420",18,15,13,20,15,23,13,13,13,7,5,7
"I3000","Mary Anne (Hamilton)",,"F",1828,,"F1420","F1421",19,16,14,21,16,24,14,14,14,8,5,8
"I3001","Andrew  (Hamilton)",,"M",1803,,"F1421","",20,17,15,22,17,25,15,15,15,9,5,9
"I3002","George  (Scobell)",,"M",1853,,"F1419","",18,15,13,20,15,23,13,13,13,7,5,7
"I3003","Melloney  (Scobell)",,"F",1878,,"","F1419",19,16,14,21,16,24,14,14,14,8,5,8
"I3004","  (Scobell)",,"M",1817,1877,"","F1419",19,16,14,21,16,24,14,14,14,8,5,8
"I3005","Emily  (Scobell)",,"F",1878,,"","F1419",19,16,14,21,16,24,14,14,14,8,5,8
"I3006","John Sanford (Scobell)","Sir","M",1879,,"","F1419",19,16,14,21,16,24,14,14,14,8,5,8
"I3007","James  (Cartland)",,"M",1832,,"F1422","",18,15,13,20,15,23,13,13,13,7,5,7
"I3008","Flora ",,"F",1832,,"F1422","",18,15,13,20,15,23,13,13,13,7,5,7
