"hip","proper","ra","dec","mag","t_eff"
97938,"",19.904134,8.461453,4.71,4806
97944,"",19.904931,-23.941071,6.22,4817
97961,"",19.908632,24.319388,5.56,9807
97966,"",19.910459,-8.227289,5.7,11073
97967,"",19.910573,-8.237048,6.49,10196
97970,"",19.911167,7.140353,6.14,8992
97971,"",19.911235,-61.170792,6.21,7998
97980,"",19.912444,0.273627,5.6,8472
97985,"",19.913403,36.995676,5.79,5356
98012,"",19.918085,-33.046252,6.47,4013
98032,"",19.921026,-41.868288,4.12,4731
98036,"Alshain",19.921887,6.406763,3.71,5153
98038,"",19.922083,-6.73478,6.49,6771
98044,"",19.922793,58.250193,6.1,4809
98055,"",19.927167,52.438948,4.91,8268
98066,"",19.930651,-26.299506,4.7,5424
98068,"",19.931045,38.486705,4.95,11263
98073,"",19.932051,58.845969,4.98,3818
98085,"",19.933684,16.634799,5.71,5046
98086,"",19.933787,-81.34984,6.39,4156
98103,"",19.937292,11.423721,5.28,9339
98110,"",19.938438,35.083424,3.89,4813
98111,"",19.938622,56.687017,6.16,8539
98143,"",19.945595,36.250599,6.03,13196
98146,"",19.94588,50.902523,6.46,9488
98162,"",19.94912,-27.169899,4.54,4057
98174,"",19.951749,-58.901351,5.24,9339
98194,"",19.953852,40.367824,5.46,11376
98234,"",19.962624,16.789163,5.54,10354
98253,"",19.965588,42.260771,6.44,8496
98258,"",19.965842,-15.49149,5.01,8866
98308,"",19.974649,63.534135,6.15,9082
98320,"",19.97621,38.105693,6.33,11376
98325,"",19.977216,30.983665,5.51,10611
98332,"",19.978116,-69.163957,5.74,7628
98333,"",19.97828,70.366949,6.32,5123
98337,"",19.979285,19.492148,3.51,3848
98346,"",19.981374,-68.762583,6.38,7991
98351,"",19.982338,-30.538384,6.27,4753
98353,"",19.982555,-26.195767,4.84,5092
98375,"",19.986261,23.101281,5.68,6992
98379,"",19.987595,52.055691,6.14,15641
98383,"",19.989006,45.772541,5.92,7858
98385,"",19.989623,1.377696,6.17,4613
98401,"",19.993522,76.481392,6.2,3755
98412,"",19.995605,-35.276305,4.37,13675
98416,"",19.996485,-9.958238,5.87,5902
98421,"",19.997595,-34.697799,5.3,7952
98425,"",19.998665,37.042885,5.15,12888
98438,"",20.000919,17.516511,5.33,3837
98458,"",20.004266,26.187887,6.49,4608
98461,"",20.004425,-37.701719,5.95,4871
98470,"",20.005621,-33.703452,5.65,6293
98478,"",20.006418,-66.94936,5.75,4787
98482,"",20.007042,-49.350946,6.18,4744
98485,"",20.007356,-43.043302,6.11,3689
98495,"",20.009845,-72.910504,3.97,10047
98512,"",20.013424,-45.112918,5.8,7244
98526,"",20.016383,8.557735,5.9,3935
98543,"",20.018346,27.753573,4.66,7864
98563,"",20.020917,37.098996,6.23,4300
98571,"",20.022655,50.104695,5.06,4625
98575,"",20.023291,-22.737307,6.01,4886
98579,"",20.024104,-40.814336,6.31,8352
98583,"",20.024594,64.820974,5.22,3785
98609,"",20.029086,24.800423,5.88,12931
98608,"",20.029093,-59.375893,4.95,4231
98624,"",20.03123,-66.943966,5.32,4459
98633,"",20.032944,-13.637217,5.69,8635
98636,"",20.03373,24.938043,5.23,6851
98658,"",20.03894,64.634419,6.27,4995
98661,"",20.039473,22.151458,6.5,8246
98688,"",20.044299,-27.709845,4.43,3671
98701,"",20.046892,31.958832,6.39,4481
98702,"",20.04696,67.873565,4.51,4301
98738,"",20.054555,18.500993,5.99,4127
98754,"",20.058338,16.031255,5.73,11523
98761,"",20.059291,-37.940699,4.77,4132
98767,"",20.060373,29.896805,5.73,5421
98772,"",20.060777,22.941058,6.45,4796
98785,"",20.062309,-22.595595,6.44,6273
98819,"",20.068399,17.070173,5.8,5895
98823,"",20.068976,7.277966,5.51,4731
98842,"",20.072108,-32.056296,4.99,4476
98844,"",20.073098,-0.709309,5.67,4321
98858,"",20.074665,48.229664,6.16,9059
98863,"",20.076715,32.218598,5.62,5391
98872,"",20.079032,63.890207,6.24,8455
98890,"",20.081502,68.027159,6.32,3644
98910,"",20.084837,-11.599413,6.38,6110
98915,"",20.085207,51.839398,6.14,3777
98920,"",20.08597,19.991071,5.09,4740
98921,"",20.086039,38.478457,6.18,5709
98946,"",20.089306,56.341422,6.19,6559
98954,"",20.090707,15.500412,6.37,3741
98959,"",20.092216,-67.320897,6.07,5729
98962,"",20.092444,61.99542,5.4,4505
99024,"",20.103396,-4.07821,6.47,4566
99026,"",20.103823,53.165688,5.81,6523
99031,"",20.106055,35.972468,5.38,5165
99080,"",20.114835,23.614425,5.08,14314
99120,"",20.1231,-52.880793,4.93,3802
99137,"",20.126412,-55.016012,6.26,6162
99145,"",20.128178,34.422905,6.12,8321
99158,"",20.130658,9.399833,6.43,6443
99171,"",20.13384,-0.678185,5.97,4806
99176,"",20.13514,16.66439,6.39,3379
99188,"",20.135988,-52.577795,6.47,5619
99200,"",20.139021,-66.354691,6.45,3811
99221,"",20.14202,-10.062595,6.18,9128
99234,"",20.143966,10.725867,6.34,13018
99240,"",20.145157,-66.182068,3.55,5416
99255,"",20.148145,77.711419,4.38,10314
99270,"",20.151066,-47.06793,6.46,4055
99294,"",20.156212,56.026828,6.49,4973
99303,"",20.157116,36.839621,4.93,13151
99404,"",20.175982,26.904169,5.51,8565
99445,"",20.184317,21.134579,6.24,5066
99453,"",20.185395,-57.524239,6.36,8845
99457,"",20.186133,-8.842344,6.39,12974
99461,"",20.186632,-36.101212,5.32,5123
99473,"",20.188413,-0.821461,3.24,10749
99479,"",20.189171,21.874937,6.24,10354
99500,"",20.193007,62.078542,5.7,6162
99518,"",20.19666,26.80899,5.51,4165
99529,"",20.199416,-12.392403,6.34,4475
99531,"",20.200195,26.478806,5.91,11905
99570,"",20.206624,-42.780063,6.2,4442
99572,"",20.207186,-12.617497,5.84,6387
99579,"",20.208812,51.463565,6.01,4595
99585,"",20.209757,0.867054,6.25,9003
99624,"",20.217894,-0.330796,6.47,3929
99631,"",20.220523,-1.009339,5.44,4110
99639,"",20.22168,46.815675,4.8,8455
99655,"",20.223288,56.567722,4.28,8344
99663,"",20.224331,60.640569,5.81,4032
99666,"",20.22566,-47.713234,6.47,4407
99675,"",20.227196,46.741329,3.8,4372
99685,"",20.228559,43.379013,6.13,4009
99719,"",20.234688,36.604881,6.47,9742
99731,"",20.236285,64.765259,7.26,5179
99738,"",20.237369,28.694817,5.19,7822
99742,"",20.237949,15.197609,4.94,8700
99747,"",20.238617,-52.44577,5.65,3995
99762,"",20.240815,-63.415789,6.09,7178
99770,"",20.242229,36.806302,4.93,8077
99824,"",20.254415,25.591957,4.79,15502
99825,"",20.254806,-27.032977,5.73,5101
99841,"",20.256604,33.729084,5.7,4997
99848,"",20.257867,47.714208,3.96,4075
99853,"",20.2584,23.508906,5.18,4819
99870,"",20.262013,50.232903,6.36,8488
99874,"",20.262816,27.814242,4.5,4392
99878,"",20.264057,-30.005278,6.3,3966
99889,"",20.266837,45.579525,5.87,6514
99893,"",20.267619,38.898012,6.28,9447
99894,"",20.268335,4.580795,6.44,5126
99913,"",20.272163,21.5987,6.11,4776
99918,"",20.273001,-12.337119,6.3,9461
99920,"",20.273225,-36.453575,6.3,4048
99929,"",20.274487,37.056395,6.47,11584
99951,"",20.279746,24.671102,5.3,4946
99968,"",20.282024,40.365075,5.27,3641
100016,"",20.291405,42.72206,6.32,3695
100017,"",20.291918,66.853687,5.91,5888
100018,"",20.292092,29.147563,6.24,4830
100027,"",20.29413,-12.508212,4.3,4993
100044,"",20.296445,38.03293,4.77,6837
100062,"",20.300388,-21.80996,5.86,4846
100064,"",20.300904,-12.544852,3.58,5090
100069,"",20.301941,40.732082,5.83,8690
100097,"",20.306876,55.397095,5.76,8313
100108,"",20.307958,36.999803,5.58,8855
100122,"",20.310853,34.982775,5.14,5689
100142,"",20.313797,46.322194,6.46,12482
100151,"",20.315548,-47.710774,6.28,3619
100155,"",20.315983,39.004184,6.35,2407
100165,"",20.317501,-63.230744,6.27,4764
100184,"",20.32161,-47.580289,6.13,6417
100195,"",20.323223,-19.118533,5.28,4170
100208,"",20.324805,13.216766,6.2,3647
100221,"",20.326863,62.257472,5.71,10254
100232,"",20.328685,-1.078514,6.05,4677
100250,"",20.332234,46.837319,6.49,11207
100256,"",20.333386,13.548091,5.96,7224
100261,"",20.334998,68.880317,5.59,4039
100268,"",20.337561,39.403226,6.22,8815
100274,"",20.339034,14.569257,6.17,4997
100276,"",20.339279,17.792928,5.82,3990
100295,"",20.341844,53.595685,6.23,3899
100300,"",20.342309,-55.050882,6.27,3736
100310,"",20.344393,-12.75908,4.77,10334
100325,"",20.346263,-14.784892,6.09,9774
100332,"",20.347748,-35.673676,6.46,4305
100345,"",20.350187,-14.781367,3.05,5312
100357,"",20.3532,63.980122,5.69,3870
100379,"",20.357883,-66.74969,6.49,6264
100412,"",20.361431,-49.999416,6.26,6087
100434,"",20.367516,41.132137,6.38,4819
100435,"",20.36762,24.446099,5.5,11376
100437,"",20.368156,45.794994,5.58,4706
100453,"Sadr",20.370473,40.256679,2.23,5647
100469,"",20.374305,-42.049548,5.6,9503
100486,"",20.37703,31.264966,6.09,4220
100501,"",20.379249,41.026012,5.95,3695
100511,"",20.381213,14.551098,6.16,6293
100515,"",20.382089,42.983543,6.2,4934
100524,"",20.383553,-9.65471,6.29,5025
100541,"",20.386304,5.342987,5.3,4882
100574,"",20.395658,37.476449,5.87,14973
100587,"",20.397671,32.190172,4.43,4272
100591,"",20.398106,-42.422868,5.64,7762
100651,"",20.408989,53.551934,6.49,9924
100664,"",20.410416,1.068406,6.14,10120
100672,"",20.411599,1.368563,6.41,3767
100697,"",20.415226,-83.310616,6.15,7750
100714,"",20.418057,59.600097,6.44,8505
100738,"",20.424119,-28.663269,5.86,4663
100751,"Peacock",20.427459,-56.73509,1.94,12292
100754,"",20.427925,21.409642,5.68,5008
100758,"",20.428479,-2.800378,6.1,4502
100762,"",20.428921,10.055999,6.32,3848
100764,"",20.429985,-40.796184,6.08,4218
100779,"",20.433657,19.865494,6.45,4779
100781,"",20.433777,13.911612,6.35,4072
100807,"",20.439765,17.315559,6.23,4840
100808,"",20.439853,56.638698,6.38,9288
100852,"",20.448052,-37.402905,6.24,4926
100859,"",20.450624,49.383367,5.73,7022
100866,"",20.452159,34.329069,6.39,6370
100876,"",20.453942,20.476485,6.44,4792
100881,"",20.455336,-18.211721,5.08,10375
100907,"",20.459517,38.440332,5.63,8700
100953,"",20.468761,8.437448,6.23,4711
100965,"",20.470687,81.422708,5.38,4830
100969,"",20.471331,2.937161,6.2,5055
100977,"",20.473585,-3.357794,6.12,10375
101011,"",20.478775,-15.741499,6.41,4851
101017,"",20.479649,-35.595863,6.09,11493
101027,"",20.481004,-17.813687,4.77,6794
101044,"",20.48412,83.625417,6.19,7998
101067,"",20.488997,36.454729,5.9,6696
101076,"",20.489926,30.368555,4.01,6710
101084,"",20.490863,56.06819,5.89,10437
101082,"",20.490931,81.091277,5.96,4964
101090,"",20.492039,-22.391567,6.13,3907
101093,"",20.493015,62.994105,4.21,7773
101101,"",20.494167,-2.885531,4.91,4559
101123,"",20.498307,-18.583178,5.94,8795
101133,"",20.499978,45.928556,6.43,4599
101134,"",20.5002,72.531703,6.23,4236
101138,"",20.500983,48.951569,4.94,11291
101160,"",20.50499,10.895924,6.03,9823
101211,"",20.515778,-29.112666,6.35,7611
101213,"",20.516153,20.606148,6.21,8167
101214,"",20.516453,36.935839,6.21,4910
101221,"",20.517863,-15.056168,6.1,5294
101243,"",20.521893,49.220297,5.44,3859
101245,"",20.522538,52.309526,6.2,4815
101260,"",20.525112,74.954619,5.18,8455
101268,"",20.52674,34.330373,6.47,6627
101285,"",20.529586,56.779858,6.14,4109
101300,"",20.532836,25.804977,6.37,7317
101339,"",20.539004,2.132808,6.47,3964
101345,"",20.539915,-9.853384,5.66,5597
101384,"",20.547877,-24.943829,6.35,9517
101421,"",20.553547,11.303263,4.03,12482
101427,"",20.554894,-80.964862,5.76,4625
101467,"",20.563487,41.772658,6.5,4861
101474,"",20.565052,35.250852,4.61,3797
101475,"",20.565234,46.693866,5.78,13196
101477,"",20.565297,-44.516048,5.12,4851
101483,"",20.565845,13.027255,5.39,8513
101489,"",20.566646,4.898664,6.42,4819
101505,"",20.56944,20.985185,6.49,13106
101507,"",20.569916,-13.721091,6.11,6110
101552,"",20.57983,-30.473472,6.42,10970
101556,"",20.580668,51.854221,6.19,7127
101558,"",20.582076,-38.08989,6.45,7407
101570,"",20.585088,-71.188779,6.41,4315
101589,"",20.588482,14.674213,4.64,8298
101608,"",20.592293,-16.525879,6.19,7662
101612,"",20.593003,-60.581749,4.75,7265
101623,"",20.596614,-44.337606,6.36,4932
101626,"",20.597691,-69.610586,6.09,4334
101641,"",20.602316,25.882648,6.4,8031
101684,"",20.610648,-63.120963,6.34,6668
101692,"",20.61212,-2.549957,4.91,3765
101716,"",20.617964,26.461947,5.59,10395
101746,"",20.621773,0.096978,6.21,10995
101756,"",20.623217,38.328665,6.21,4828
101765,"",20.625494,31.57254,6.32,11347
101769,"",20.625816,14.595087,3.64,6613
101772,"",20.626116,-47.291502,3.11,4853
101773,"",20.626465,-61.529918,4.86,6514
101800,"",20.630311,11.377676,5.42,8917
101808,"",20.631173,-25.10922,6.38,7077
101810,"",20.631869,18.26858,6.22,4555
101843,"",20.638501,-81.289063,5.89,3495
101847,"",20.638967,-1.105121,4.31,4950
101867,"",20.642038,21.201174,4.81,10011
101868,"",20.642198,24.115958,5.06,12888
101870,"",20.643053,23.680494,5.91,4942
101882,"",20.645552,13.315125,5.69,3973
101899,"",20.649867,30.334265,5.68,4686
101900,"",20.650051,56.00485,6.45,6714
101909,"",20.65138,15.838199,5.99,13430
101911,"",20.651628,-4.929494,6.46,4819
101916,"",20.652161,10.086203,5.07,5557
101919,"",20.652958,21.817444,6.08,10254
101921,"",20.653681,-2.412975,6.23,11376
101923,"",20.654533,-14.95476,5.24,12721
101936,"",20.656914,0.486445,5.15,4737
101949,"",20.659254,40.579658,6.07,12931
101958,"",20.660635,15.912072,3.77,10545
101965,"",20.664371,-62.907802,6.22,4666
101966,"",20.66441,11.249649,6.39,6048
101983,"",20.667347,-60.548892,5.11,6106
101984,"",20.667485,-18.138659,5.15,3650
101986,"",20.667549,43.458878,5.97,4514
101997,"",20.669925,-23.773867,6.36,5507
102011,"",20.671635,60.505264,6.02,6532
102014,"",20.672174,-33.431843,5.47,4632
102026,"",20.6757,-16.12418,5.79,4855
102029,"",20.676475,15.643245,6.76,6465
102033,"",20.676743,29.805552,6.02,7998
102040,"",20.679205,19.935536,6.43,5856
102057,"",20.682117,-42.396689,6.25,4981
102066,"",20.684039,32.307287,5.53,5117
102080,"",20.687836,14.58288,6.01,4431
102092,"",20.689902,-31.598289,5.75,3891
102094,"",20.690073,-25.999911,6.29,4449
102096,"",20.690182,-42.13378,6.28,3818
102098,"Deneb",20.690532,45.280338,1.25,8522
102155,"",20.699028,41.716875,5.68,11905
102157,"",20.699186,-66.760682,5.14,10634
102158,"",20.69949,17.521489,6.24,4964
102162,"",20.700731,-76.180592,5.99,6501
102177,"",20.703508,50.34003,5.41,11905
102208,"",20.709755,82.531158,5.75,9531
102216,"",20.711025,60.601316,6.17,9094
102230,"",20.71471,-39.55883,6.3,4713
102253,"",20.719722,66.657447,5.59,7662
102258,"",20.720468,57.113996,6.34,7312
102276,"",20.723387,35.587801,6.48,4404
102281,"",20.724315,15.074581,4.43,7208
102333,"",20.733966,-51.920971,4.51,7333
102358,"",20.739457,56.488405,5.91,3662
102370,"",20.742518,69.751813,6.5,4902
102388,"",20.747919,25.270617,4.92,4519
102395,"",20.749314,-66.203212,3.42,7998
102414,"",20.753645,-27.24728,6.5,4956
102422,"",20.754811,61.838782,3.41,5027
102431,"",20.755878,57.579725,4.52,6142
102453,"",20.761043,30.719715,4.22,4753
102485,"",20.76826,-25.270898,4.13,6608
102487,"",20.769441,-21.514032,5.91,8756
102488,"Gienah",20.770178,33.970256,2.48,4809
102496,"",20.771834,-36.120152,6.49,6577
102497,"",20.772238,-39.199262,5.48,11047
102499,"",20.772566,52.995297,6.34,4609
102530,"",20.777388,46.531692,6.3,8776
102531,"",20.777462,16.124134,5.15,6306
102532,"",20.77764,16.124296,4.27,4770
102561,"",20.784323,-2.486912,6.28,3876
102571,"",20.786319,34.374123,4.93,4333
102585,"",20.789102,45.579934,6.41,3765
102589,"",20.790149,36.490717,4.53,11180
102599,"",20.79265,80.552262,5.36,4587
102611,"",20.794,16.238441,7.6,6281
102618,"",20.794598,-9.495776,3.78,9531
102624,"",20.795621,-5.027701,4.43,3674
102631,"",20.796633,3.306467,6.38,9727
102633,"",20.796759,6.008209,5.57,9680
102635,"",20.797025,47.831869,5.6,4050
102642,"",20.798038,52.407167,6.29,5090
102670,"",20.805115,-44.196832,6.47,4557
102693,"",20.808084,-43.988544,5.11,6914
102712,"",20.811872,51.910331,6.26,10870
102724,"",20.815637,46.114134,4.81,6002
102770,"",20.821455,-0.563337,6.24,4158
102771,"",20.821498,64.042257,6.45,9200
102772,"",20.821559,-25.78124,5.86,10821
102773,"",20.821733,-68.776521,5.41,4625
102780,"",20.822373,-18.035855,6.2,4156
102790,"",20.824709,-46.226826,4.9,4000
102804,"",20.827134,50.127082,6.5,3717
102805,"",20.827158,12.545128,6.01,6636
102819,"",20.830072,7.864185,6.32,9275
102827,"",20.831846,46.661337,6.33,10749
102831,"",20.8328,-33.779722,4.89,4842
102833,"",20.833082,5.54456,6.2,4876
102843,"",20.834695,44.059304,5.06,7779
102891,"",20.844938,-12.544906,5.87,4709
102901,"",20.84643,-32.054604,6.42,3966
102916,"",20.850211,-37.913332,5.52,4192
102945,"",20.857152,-5.626633,5.99,6439
102949,"",20.857844,28.250505,5.66,5838
102950,"",20.858347,-51.608179,5.06,4620
102962,"",20.860681,-62.429335,5.67,7750
102978,"",20.863692,-26.919133,4.12,3692
102989,"",20.866322,-33.177974,6.06,9152
102993,"",20.866775,32.848894,6.42,13106
103004,"",20.868801,27.096979,4.56,5200
103005,"",20.869082,-5.507059,5.55,10995
103045,"",20.877565,-8.983318,4.73,7092
103071,"",20.883653,-23.783203,6.32,5105
103077,"",20.884888,-11.573659,6.38,5686
103079,"",20.88538,29.649097,6.36,4691
103089,"",20.887431,44.38726,4.8,12931
103094,"",20.88849,45.181673,5.48,4686
103103,"",20.890266,-30.718954,6.35,4664
103127,"",20.894494,-39.809865,5.34,4293
103145,"",20.898304,33.437891,5.47,3949
103154,"",20.899552,-6.889461,6.44,6914
103168,"",20.901825,-27.925239,6.41,3689
103200,"",20.909344,28.057621,5.03,4024
103206,"",20.909751,-50.727341,6.23,11615
103219,"",20.912304,75.92557,5.99,4956
103226,"",20.913283,-17.922894,5.78,4625
103227,"",20.913498,-58.454155,3.67,4406
103294,"",20.926858,13.721536,5.19,4631
103298,"",20.927381,12.568558,5.54,8217
103301,"",20.927966,4.532723,6.04,5227
103312,"",20.930501,47.417656,5.68,6691
103346,"",20.938058,56.887519,6.23,14910
103359,"",20.940407,50.728598,5.83,7032
103360,"",20.940526,49.195847,5.92,4748
103371,"",20.942994,44.924722,5.96,9262
103389,"",20.946479,-26.296378,5.7,6256
103398,"",20.947984,-22.005746,7.47,4248
103401,"",20.948341,-9.697545,5.49,4036
103413,"",20.952893,41.167136,3.94,9176
103414,"",20.952938,0.463779,6.06,4461
103460,"",20.96129,-16.031539,5.89,7889
103511,"",20.971209,22.325908,5.3,4129
103512,"",20.971505,8.51535,8.2,6856
103519,"",20.972067,44.471711,5.55,4902
103527,"",20.973871,10.839286,5.51,4981
103530,"",20.975009,50.461791,5.59,13382
103532,"",20.975264,41.939925,6.17,11073
103545,"",20.978289,-14.483128,5.95,7516
103569,"",20.984577,4.293481,5.3,6439
103571,"",20.984753,4.29461,5.24,6470
103596,"",20.990171,42.324466,6.47,11021
103598,"",20.990377,59.438594,5.54,4142
103616,"",20.993372,-19.035283,6.26,12007
103632,"",20.997098,47.520951,4.74,11207
103640,"",20.998563,-13.051632,6.61,7908
103646,"",20.999911,-36.129641,6.1,6728
103652,"",21.001106,7.516197,5.98,7307
103673,"",21.005976,-51.265312,5.76,6370
103675,"",21.007691,19.329581,5.69,3809
103682,"",21.0094,-4.730261,6.21,5773
103693,"",21.012061,-53.73907,6.26,3866
103703,"",21.014379,-17.530898,6.07,4377
103728,"",21.018981,-13.529992,6.55,5160
103732,"",21.019702,46.155773,5.38,17480
103734,"",21.02024,36.02601,6.01,4861
103738,"",21.021517,-32.257767,4.67,5074
103752,"",21.02445,-68.209593,6.36,8447
103777,"",21.029244,-26.880993,6.04,8690
103810,"",21.035834,56.669614,5.83,10567
103822,"",21.039155,39.509035,6.5,3971
103828,"",21.040056,44.79098,6.18,3514
103836,"",21.040873,-38.53097,5.93,4654
103871,"",21.046838,45.84889,6.5,12521
103882,"",21.049433,-38.631447,5.32,6618
103889,"",21.049896,-0.924744,6.5,11493
103891,"",21.050498,14.730026,6.33,3540
103892,"",21.05084,1.532061,6.24,6374
103894,"",21.051343,38.657415,6.1,4828
103902,"",21.05283,-27.731594,6.25,4958
103929,"",21.057241,50.351914,6.37,4876
103949,"",21.062077,46.86315,6.32,7434
103956,"",21.063225,53.2859,5.93,4847
103963,"",21.064482,41.628175,6.34,6775
103981,"",21.067979,-5.823066,5.53,5616
104019,"",21.073417,-19.854991,4.82,7959
104031,"",21.076292,5.502862,5.63,3641
104041,"",21.078233,2.942274,6.41,4753
104043,"",21.078621,-77.023767,5.13,6327
104048,"",21.079271,2.269771,6.34,4918
104060,"",21.082184,43.927852,3.72,3757
104085,"",21.08729,-54.727042,5.17,4488
104101,"",21.090756,5.958199,5.94,6130
104105,"",21.09145,78.126392,5.91,10726
104139,"",21.099118,-17.232861,4.08,9680
104148,"",21.100317,-30.12512,5.69,4761
104171,"",21.10649,71.431797,5.88,6794
104172,"",21.106521,26.924362,6.13,4800
104174,"",21.106855,-32.341618,5.2,4657
104177,"",21.107087,-41.385965,5.55,4241
104185,"",21.108401,31.184657,5.77,6067
104194,"",21.110026,47.648403,4.56,3852
104202,"",21.111067,3.803119,6.48,5097
104214,"",21.114794,38.749415,5.2,4720
104217,"",21.115163,38.742055,6.05,4308
104234,"",21.118797,-25.005853,4.49,3770
104281,"",21.126012,15.658657,6.27,4834
104296,"",21.129033,-45.379469,6.45,7510
104297,"",21.129082,-17.455902,6.18,10102
104357,"",21.14115,6.989358,6.14,3579
104364,"",21.142417,-63.92826,5.75,4524
104365,"",21.142673,-21.193669,5.3,9531
104371,"",21.144135,30.205637,5.6,10354
104382,"",21.146119,-88.956499,5.45,7307
104385,"",21.146575,-76.212469,6.57,4441
104429,"",21.154286,-20.193172,6.73,4844
104440,"",21.156052,-73.172968,5.67,5932
104441,"",21.156203,-36.705937,6.47,6203
104452,"",21.159165,-20.556661,6.25,6799
104459,"",21.159902,-11.371693,4.5,4997
104481,"",21.166185,2.943681,6.44,6847
104516,"",21.17099,53.5631,5.75,12041
104521,"",21.172361,10.131579,4.7,7418
104537,"",21.175266,47.692224,6.46,9433
104538,"",21.175365,10.048922,6.07,9237
104557,"",21.179705,-9.354074,6.27,4557
